method,seq_len,sample_id,ppl
ALiBi_trained,4096,13,8.386251089271248
ALiBi_trained,4096,14,9.885985468621257
ALiBi_trained,4096,15,9.101071403579825
ALiBi_trained,4096,16,5.665756619316932
ALiBi_trained,4096,17,7.636473079433549
ALiBi_trained,4096,18,8.089588308228986
ALiBi_trained,4096,19,9.991509072615207
ALiBi_trained,4096,20,8.279393936709083
ALiBi_trained,4096,21,6.242499885981551
ALiBi_trained,4096,22,9.839893643516664
ALiBi_trained,4096,23,8.012543056328356
ALiBi_trained,4096,24,8.087573059269733
ALiBi_trained,4096,25,10.062764657254249
ALiBi_trained,4096,26,6.770552916052007
ALiBi_trained,4096,27,7.806032494525575
ALiBi_trained,4096,28,8.50784422841266
ALiBi_trained,4096,29,9.334306283398867
ALiBi_trained,4096,30,8.363328924054759
ALiBi_trained,4096,31,6.1783941567920975
ALiBi_trained,4096,32,7.908067900022331
ALiBi_trained,4096,33,7.8122529173659405
ALiBi_trained,4096,34,9.365847657987477
ALiBi_trained,4096,35,8.044133404380124
ALiBi_trained,4096,36,8.178725028306387
ALiBi_trained,4096,37,8.818581661597031
ALiBi_trained,4096,38,6.128450279909671
ALiBi_trained,4096,39,7.504239447988429
ALiBi_trained,4096,40,8.76967245684216
ALiBi_trained,4096,41,7.935662068302502
ALiBi_trained,4096,42,9.463332582813193
ALiBi_trained,4096,43,5.791320275426515
ALiBi_trained,4096,44,8.919486541646796
ALiBi_trained,4096,45,8.07436585414223
ALiBi_trained,4096,46,7.947175721065753
ALiBi_trained,4096,47,8.607850838152855
ALiBi_trained,4096,48,8.410786023956025
ALiBi_trained,4096,49,8.580533392204687
ALiBi_trained,4096,50,7.346477686709946
ALiBi_trained,4096,51,10.656570019887047
ALiBi_trained,4096,52,7.89180395667267
ALiBi_trained,4096,53,9.469656663506342
ALiBi_trained,4096,54,7.693398292575707
ALiBi_trained,4096,55,9.19231067310251
ALiBi_trained,4096,56,8.899485205607972
ALiBi_trained,4096,57,8.0677482213722
ALiBi_trained,4096,58,6.668436060928789
ALiBi_trained,4096,59,8.392777794117293
ALiBi_trained,4096,60,5.564583176332111
ALiBi_trained,4096,61,7.1744901654554125
ALiBi_trained,4096,62,8.990366729929057
ALiBi_trained,4096,63,10.463442506606643
ALiBi_trained,4096,64,8.881309334227163
ALiBi_trained,4096,65,8.07061474709019
ALiBi_trained,4096,66,7.553988131058064
ALiBi_trained,4096,67,8.537777537505406
ALiBi_trained,4096,68,7.928471908355912
ALiBi_trained,4096,69,7.22875140741891
ALiBi_trained,4096,70,9.402701823746312
ALiBi_trained,4096,71,7.69468420864286
ALiBi_trained,4096,72,7.85827836515755
ALiBi_trained,4096,73,8.569307481685467
ALiBi_trained,4096,74,9.567118032517493
ALiBi_trained,4096,75,7.917713983466657
ALiBi_trained,4096,76,9.215404217332072
ALiBi_trained,4096,77,5.974603087953622
ALiBi_trained,4096,78,8.466231701972319
ALiBi_trained,4096,79,6.655576814823862
ALiBi_trained,4096,80,5.962216053855623
ALiBi_trained,4096,81,8.695140538686356
ALiBi_trained,4096,82,6.404512719722215
ALiBi_trained,4096,83,8.82919733013842
ALiBi_trained,4096,84,7.038377185918163
ALiBi_trained,4096,85,8.843289207765539
ALiBi_trained,4096,86,8.256793373009053
ALiBi_trained,4096,87,6.311660291995703
ALiBi_trained,4096,88,8.884329358590195
ALiBi_trained,4096,89,7.818329172881599
ALiBi_trained,4096,90,7.8800717972307375
ALiBi_trained,4096,91,8.059148987223061
ALiBi_trained,4096,92,8.3947450018868
ALiBi_trained,4096,93,8.072106127858309
ALiBi_trained,4096,94,9.884682132100185
ALiBi_trained,4096,95,7.885824766882056
ALiBi_trained,4096,96,7.472492125673535
ALiBi_trained,4096,97,7.686876634317726
ALiBi_trained,4096,98,7.739096225222317
ALiBi_trained,4096,99,7.538403870468729
LAOPPE_L2,512,0,7.923386755944168
LAOPPE_L2,512,1,8.134669715896894
LAOPPE_L2,512,2,8.604444741421533
LAOPPE_L2,512,3,10.329938105095668
LAOPPE_L2,512,4,9.20679771144857
LAOPPE_L2,512,5,11.14955783770488
LAOPPE_L2,512,6,9.627149346054578
LAOPPE_L2,512,7,9.610823026784027
LAOPPE_L2,512,8,11.013168801930547
LAOPPE_L2,512,9,11.944735666568548
LAOPPE_L2,512,10,9.277793054347212
LAOPPE_L2,512,11,10.094820268415598
LAOPPE_L2,512,12,7.414605892830436
LAOPPE_L2,512,13,13.632310291984657
LAOPPE_L2,512,14,8.520287583666352
LAOPPE_L2,512,15,17.88640757317824
LAOPPE_L2,512,16,10.33371187917403
LAOPPE_L2,512,17,9.22619401151238
LAOPPE_L2,512,18,12.57313416377366
LAOPPE_L2,512,19,14.83651807934541
LAOPPE_L2,512,20,9.95334844185414
LAOPPE_L2,512,21,7.325272717060755
LAOPPE_L2,512,22,15.773913399337653
LAOPPE_L2,512,23,9.436737433864904
LAOPPE_L2,512,24,9.672060157080223
LAOPPE_L2,512,25,14.460110685603494
LAOPPE_L2,512,26,8.315180014378338
LAOPPE_L2,512,27,10.865428193983666
LAOPPE_L2,512,28,13.055329779733322
LAOPPE_L2,512,29,13.892731310523473
LAOPPE_L2,512,30,13.547294598455116
LAOPPE_L2,512,31,15.343521614687207
LAOPPE_L2,512,32,11.908622711957225
LAOPPE_L2,512,33,8.048083269896184
LAOPPE_L2,512,34,19.11680368420836
LAOPPE_L2,512,35,11.938802227796836
LAOPPE_L2,512,36,7.578622820461063
LAOPPE_L2,512,37,12.793089396084024
LAOPPE_L2,512,38,7.90674443870004
LAOPPE_L2,512,39,10.317313872065068
LAOPPE_L2,512,40,10.770344568239587
LAOPPE_L2,512,41,11.966921036384143
LAOPPE_L2,512,42,12.199197752363865
LAOPPE_L2,512,43,9.629337007155879
LAOPPE_L2,512,44,10.937480438263844
LAOPPE_L2,512,45,12.110116824371287
LAOPPE_L2,512,46,10.732737447415062
LAOPPE_L2,512,47,10.580327613356975
LAOPPE_L2,512,48,11.832604475920958
LAOPPE_L2,512,49,10.35646250616884
LAOPPE_L2,512,50,12.70061344758658
LAOPPE_L2,512,51,14.275159615718087
LAOPPE_L2,512,52,9.23845005244903
LAOPPE_L2,512,53,14.908264758737557
LAOPPE_L2,512,54,12.083122045041868
LAOPPE_L2,512,55,16.304430988060098
LAOPPE_L2,512,56,9.895375509674452
LAOPPE_L2,512,57,13.772363988932424
LAOPPE_L2,512,58,9.774799240423569
LAOPPE_L2,512,59,8.37679508345054
LAOPPE_L2,512,60,8.416687649770264
LAOPPE_L2,512,61,9.525785003546975
LAOPPE_L2,512,62,9.42663407463258
LAOPPE_L2,512,63,18.921553265193875
LAOPPE_L2,512,64,13.348021857443284
LAOPPE_L2,512,65,13.479555310903548
LAOPPE_L2,512,66,10.145755734402728
LAOPPE_L2,512,67,8.66422170721271
LAOPPE_L2,512,68,10.503213232093346
LAOPPE_L2,512,69,9.620449428004974
LAOPPE_L2,512,70,12.545202979922477
LAOPPE_L2,512,71,11.378230204828009
LAOPPE_L2,512,72,10.292040510589622
LAOPPE_L2,512,73,11.805336036524269
LAOPPE_L2,512,74,15.558312330407958
LAOPPE_L2,512,75,11.625143547044345
LAOPPE_L2,512,76,11.286858214649437
LAOPPE_L2,512,77,10.352554542702288
LAOPPE_L2,512,78,11.479438515072424
LAOPPE_L2,512,79,9.318327733053529
LAOPPE_L2,512,80,11.913487318089047
LAOPPE_L2,512,81,15.525193096993485
LAOPPE_L2,512,82,19.693680626038848
LAOPPE_L2,512,83,8.231526108045443
LAOPPE_L2,512,84,14.918544092445233
LAOPPE_L2,512,85,9.449892722818527
LAOPPE_L2,512,86,8.050787330982757
LAOPPE_L2,512,87,7.25165027316304
LAOPPE_L2,512,88,10.236284394138028
LAOPPE_L2,512,89,12.461567252792964
LAOPPE_L2,512,90,9.020083509584037
LAOPPE_L2,512,91,12.241581382362558
LAOPPE_L2,512,92,12.245224362621531
LAOPPE_L2,512,93,9.802307404371325
LAOPPE_L2,512,94,11.764033667882645
LAOPPE_L2,512,95,11.597590017459176
LAOPPE_L2,512,96,13.827450969779187
LAOPPE_L2,512,97,8.452339636305682
LAOPPE_L2,512,98,8.938688855069696
LAOPPE_L2,512,99,7.917640362334344
LAOPPE_L2,1024,0,9.189617569592532
LAOPPE_L2,1024,1,6.378460269170635
LAOPPE_L2,1024,2,7.714125665099475
LAOPPE_L2,1024,3,9.35784580154528
LAOPPE_L2,1024,4,8.387368849635301
LAOPPE_L2,1024,5,11.180881521872903
LAOPPE_L2,1024,6,10.061178944023531
LAOPPE_L2,1024,7,11.62406819650346
LAOPPE_L2,1024,8,9.88723711623413
LAOPPE_L2,1024,9,13.125858891404908
LAOPPE_L2,1024,10,8.011618505534312
LAOPPE_L2,1024,11,9.300657852693359
LAOPPE_L2,1024,12,8.794578451319722
LAOPPE_L2,1024,13,12.681859378026363
LAOPPE_L2,1024,14,10.305791044596461
LAOPPE_L2,1024,15,14.608989358383687
LAOPPE_L2,1024,16,8.670158529206539
LAOPPE_L2,1024,17,9.11670567150209
LAOPPE_L2,1024,18,10.266344405396437
LAOPPE_L2,1024,19,11.265479681139544
LAOPPE_L2,1024,20,10.470589707421299
LAOPPE_L2,1024,21,6.625199373333261
LAOPPE_L2,1024,22,13.644917127728606
LAOPPE_L2,1024,23,10.075418526596101
LAOPPE_L2,1024,24,9.240690386689769
LAOPPE_L2,1024,25,12.436988100935123
LAOPPE_L2,1024,26,7.45759516194284
LAOPPE_L2,1024,27,8.937148166777337
LAOPPE_L2,1024,28,11.120487834480686
LAOPPE_L2,1024,29,11.963104148835422
LAOPPE_L2,1024,30,11.86130738044385
LAOPPE_L2,1024,31,11.642049035277182
LAOPPE_L2,1024,32,9.376860545716195
LAOPPE_L2,1024,33,8.986222213651638
LAOPPE_L2,1024,34,14.747919587061416
LAOPPE_L2,1024,35,10.62502543417223
LAOPPE_L2,1024,36,8.278468200599551
LAOPPE_L2,1024,37,11.558036774108949
LAOPPE_L2,1024,38,6.671388324709336
LAOPPE_L2,1024,39,9.96494048138498
LAOPPE_L2,1024,40,9.162155369219814
LAOPPE_L2,1024,41,11.275819765476141
LAOPPE_L2,1024,42,12.098752064129819
LAOPPE_L2,1024,43,7.658542383265674
LAOPPE_L2,1024,44,10.024002066834553
LAOPPE_L2,1024,45,10.37573997541664
LAOPPE_L2,1024,46,9.091914844892694
LAOPPE_L2,1024,47,9.722026023068672
LAOPPE_L2,1024,48,9.590339159232064
LAOPPE_L2,1024,49,9.394007743879722
LAOPPE_L2,1024,50,12.662372204291339
LAOPPE_L2,1024,51,13.128397119625681
LAOPPE_L2,1024,52,8.015638403451748
LAOPPE_L2,1024,53,13.459885295998278
LAOPPE_L2,1024,54,10.446492432596473
LAOPPE_L2,1024,55,14.077499485837457
LAOPPE_L2,1024,56,10.529286312481213
LAOPPE_L2,1024,57,10.345556976236992
LAOPPE_L2,1024,58,9.358251867697765
LAOPPE_L2,1024,59,7.79033871970781
LAOPPE_L2,1024,60,8.041506350372108
LAOPPE_L2,1024,61,8.82367121289945
LAOPPE_L2,1024,62,9.43154610804352
LAOPPE_L2,1024,63,17.489006858776587
LAOPPE_L2,1024,64,10.739256904270498
LAOPPE_L2,1024,65,12.508634461309157
LAOPPE_L2,1024,66,8.328163577130237
LAOPPE_L2,1024,67,7.61111682448819
LAOPPE_L2,1024,68,9.097964687968611
LAOPPE_L2,1024,69,8.773325937580797
LAOPPE_L2,1024,70,9.79836559008034
LAOPPE_L2,1024,71,10.744422550421211
LAOPPE_L2,1024,72,9.375139278037011
LAOPPE_L2,1024,73,10.748990978907282
LAOPPE_L2,1024,74,13.154948007549738
LAOPPE_L2,1024,75,11.377131581371502
LAOPPE_L2,1024,76,9.25721336117134
LAOPPE_L2,1024,77,8.313047125071325
LAOPPE_L2,1024,78,11.32071318792623
LAOPPE_L2,1024,79,7.809057373113002
LAOPPE_L2,1024,80,8.875752716685588
LAOPPE_L2,1024,81,12.924102154500398
LAOPPE_L2,1024,82,12.455834408397617
LAOPPE_L2,1024,83,9.615122652358709
LAOPPE_L2,1024,84,11.770590228234767
LAOPPE_L2,1024,85,8.532165295207724
LAOPPE_L2,1024,86,6.986659249152935
LAOPPE_L2,1024,87,6.572876091902828
LAOPPE_L2,1024,88,10.488071477734469
LAOPPE_L2,1024,89,11.911805921893794
LAOPPE_L2,1024,90,7.924261449470396
LAOPPE_L2,1024,91,10.55968559585363
LAOPPE_L2,1024,92,11.82113938957704
LAOPPE_L2,1024,93,9.107980703677743
LAOPPE_L2,1024,94,10.25293983795713
LAOPPE_L2,1024,95,10.705440778184105
LAOPPE_L2,1024,96,11.587626183261877
LAOPPE_L2,1024,97,9.265789675460107
LAOPPE_L2,1024,98,8.93440414068968
LAOPPE_L2,1024,99,8.229457841535487
LAOPPE_L2,2048,0,8.798733175164747
LAOPPE_L2,2048,1,5.756031795800193
LAOPPE_L2,2048,2,8.038416346039142
LAOPPE_L2,2048,3,9.168188560634023
LAOPPE_L2,2048,4,8.254807321804762
LAOPPE_L2,2048,5,10.308646581101188
LAOPPE_L2,2048,6,10.82210286967613
LAOPPE_L2,2048,7,9.823892779428416
LAOPPE_L2,2048,8,9.363800228063095
LAOPPE_L2,2048,9,10.920999174941779
LAOPPE_L2,2048,10,8.340071716969712
LAOPPE_L2,2048,11,9.191791274394118
LAOPPE_L2,2048,12,10.386432163645207
LAOPPE_L2,2048,13,10.38704383229983
LAOPPE_L2,2048,14,11.064540140670903
LAOPPE_L2,2048,15,12.789902427957987
LAOPPE_L2,2048,16,5.814490060864683
LAOPPE_L2,2048,17,9.343575522773957
LAOPPE_L2,2048,18,9.751745259730743
LAOPPE_L2,2048,19,11.524678252712059
LAOPPE_L2,2048,20,9.507669595646856
LAOPPE_L2,2048,21,6.1878111308726504
LAOPPE_L2,2048,22,13.19909438527034
LAOPPE_L2,2048,23,9.127149237550706
LAOPPE_L2,2048,24,9.157665285702702
LAOPPE_L2,2048,25,10.659830267756037
LAOPPE_L2,2048,26,7.090045203503428
LAOPPE_L2,2048,27,9.497227629292546
LAOPPE_L2,2048,28,9.458356638596916
LAOPPE_L2,2048,29,11.507029580968434
LAOPPE_L2,2048,30,10.446711611029388
LAOPPE_L2,2048,31,8.42340071259318
LAOPPE_L2,2048,32,10.75128489308618
LAOPPE_L2,2048,33,9.528801533907
LAOPPE_L2,2048,34,13.237277461481018
LAOPPE_L2,2048,35,9.23948974670772
LAOPPE_L2,2048,36,10.51442031984471
LAOPPE_L2,2048,37,11.730399427934582
LAOPPE_L2,2048,38,7.238492978077712
LAOPPE_L2,2048,39,8.55455076154822
LAOPPE_L2,2048,40,8.598745623728131
LAOPPE_L2,2048,41,10.809539480174713
LAOPPE_L2,2048,42,11.049089667455855
LAOPPE_L2,2048,43,5.474585879360684
LAOPPE_L2,2048,44,9.709480315401084
LAOPPE_L2,2048,45,9.023624018594615
LAOPPE_L2,2048,46,9.25080397975477
LAOPPE_L2,2048,47,9.151464467207038
LAOPPE_L2,2048,48,8.926841129114138
LAOPPE_L2,2048,49,9.00170854986833
LAOPPE_L2,2048,50,10.999161495442095
LAOPPE_L2,2048,51,12.314717803186413
LAOPPE_L2,2048,52,8.205066467255987
LAOPPE_L2,2048,53,11.884377629040024
LAOPPE_L2,2048,54,9.893889299232127
LAOPPE_L2,2048,55,12.596675885124421
LAOPPE_L2,2048,56,10.896699234837964
LAOPPE_L2,2048,57,9.438897578853572
LAOPPE_L2,2048,58,7.821817560234115
LAOPPE_L2,2048,59,8.764990196875933
LAOPPE_L2,2048,60,7.028293283037621
LAOPPE_L2,2048,61,7.827156629885999
LAOPPE_L2,2048,62,8.70578403673297
LAOPPE_L2,2048,63,15.639335358836114
LAOPPE_L2,2048,64,10.052139636674314
LAOPPE_L2,2048,65,10.754943353156236
LAOPPE_L2,2048,66,8.025620436267591
LAOPPE_L2,2048,67,9.151344464640315
LAOPPE_L2,2048,68,9.478764256478371
LAOPPE_L2,2048,69,7.861385340961564
LAOPPE_L2,2048,70,9.460183403822652
LAOPPE_L2,2048,71,9.104383219252698
LAOPPE_L2,2048,72,9.283253872458351
LAOPPE_L2,2048,73,8.579003301227415
LAOPPE_L2,2048,74,10.584351840418481
LAOPPE_L2,2048,75,9.862728040146907
LAOPPE_L2,2048,76,10.281803386940366
LAOPPE_L2,2048,77,7.069924258242779
LAOPPE_L2,2048,78,10.208059711489161
LAOPPE_L2,2048,79,7.814920596229238
LAOPPE_L2,2048,80,6.055328367055522
LAOPPE_L2,2048,81,12.033426307113194
LAOPPE_L2,2048,82,8.831546872567145
LAOPPE_L2,2048,83,10.749682946151163
LAOPPE_L2,2048,84,9.25550081647252
LAOPPE_L2,2048,85,9.244394627905187
LAOPPE_L2,2048,86,9.224775316635567
LAOPPE_L2,2048,87,6.1791064145969266
LAOPPE_L2,2048,88,10.993089683237297
LAOPPE_L2,2048,89,12.21594192213866
LAOPPE_L2,2048,90,8.231661525023643
LAOPPE_L2,2048,91,9.158285380238903
LAOPPE_L2,2048,92,9.654267314109168
LAOPPE_L2,2048,93,8.801897198363516
LAOPPE_L2,2048,94,11.042863917380034
LAOPPE_L2,2048,95,8.438335570417147
LAOPPE_L2,2048,96,9.408267565364152
LAOPPE_L2,2048,97,9.920190402812208
LAOPPE_L2,2048,98,9.010318825169337
LAOPPE_L2,2048,99,8.705333638700933
LAOPPE_L2,4096,0,8.751263029610858
LAOPPE_L2,4096,1,6.565057020690971
LAOPPE_L2,4096,2,8.426982264192107
LAOPPE_L2,4096,3,8.963643154115067
LAOPPE_L2,4096,4,8.674302041255496
LAOPPE_L2,4096,5,8.985819436000142
LAOPPE_L2,4096,6,8.048858507512847
LAOPPE_L2,4096,7,10.620669217468729
LAOPPE_L2,4096,8,9.20936410780746
LAOPPE_L2,4096,9,7.893282995663196
LAOPPE_L2,4096,10,10.156796926947445
LAOPPE_L2,4096,11,9.102013173501533
LAOPPE_L2,4096,12,11.017583562308975
LAOPPE_L2,4096,13,9.292191051299875
LAOPPE_L2,4096,14,11.132690647003864
LAOPPE_L2,4096,15,10.034231310464616
LAOPPE_L2,4096,16,6.3061362700228685
LAOPPE_L2,4096,17,8.568149132423539
LAOPPE_L2,4096,18,9.052518298299598
LAOPPE_L2,4096,19,11.21351226126288
LAOPPE_L2,4096,20,9.334219490392785
LAOPPE_L2,4096,21,6.939935334132037
LAOPPE_L2,4096,22,11.025211792446843
LAOPPE_L2,4096,23,8.780352758945485
LAOPPE_L2,4096,24,9.10975717356838
LAOPPE_L2,4096,25,11.283091447954142
LAOPPE_L2,4096,26,7.521831278860116
LAOPPE_L2,4096,27,8.695099077124162
LAOPPE_L2,4096,28,9.414444862652804
LAOPPE_L2,4096,29,10.45025397285815
LAOPPE_L2,4096,30,9.281478975395737
LAOPPE_L2,4096,31,6.8561151516715375
LAOPPE_L2,4096,32,8.908329026655812
LAOPPE_L2,4096,33,8.802235069115698
LAOPPE_L2,4096,34,10.374095049314176
LAOPPE_L2,4096,35,8.949408566250929
LAOPPE_L2,4096,36,9.069085354442283
LAOPPE_L2,4096,37,9.874748956788775
LAOPPE_L2,4096,38,6.852287927991707
LAOPPE_L2,4096,39,8.437868832739031
LAOPPE_L2,4096,40,9.778887781279959
LAOPPE_L2,4096,41,8.891873313166723
LAOPPE_L2,4096,42,10.563238562651764
LAOPPE_L2,4096,43,6.349631489726579
LAOPPE_L2,4096,44,10.003901608638051
LAOPPE_L2,4096,45,8.98162562258249
LAOPPE_L2,4096,46,8.91049780389563
LAOPPE_L2,4096,47,9.80896792793775
LAOPPE_L2,4096,48,9.376601217641214
LAOPPE_L2,4096,49,9.55555134438696
LAOPPE_L2,4096,50,8.020205267166608
LAOPPE_L2,4096,51,11.949444085249995
LAOPPE_L2,4096,52,8.888585819961506
LAOPPE_L2,4096,53,10.563535746566941
LAOPPE_L2,4096,54,8.466201424422469
LAOPPE_L2,4096,55,10.276825853698634
LAOPPE_L2,4096,56,9.906354427332765
LAOPPE_L2,4096,57,8.879712905983878
LAOPPE_L2,4096,58,7.361440518524411
LAOPPE_L2,4096,59,9.370678865497963
LAOPPE_L2,4096,60,6.191310768333583
LAOPPE_L2,4096,61,8.009834653292257
LAOPPE_L2,4096,62,10.005304155159457
LAOPPE_L2,4096,63,11.746446931412953
LAOPPE_L2,4096,64,10.025256847236278
LAOPPE_L2,4096,65,9.059096992805882
LAOPPE_L2,4096,66,8.480419551010314
LAOPPE_L2,4096,67,9.652446796233495
LAOPPE_L2,4096,68,8.833989711987876
LAOPPE_L2,4096,69,8.092186695320438
LAOPPE_L2,4096,70,10.484858761733562
LAOPPE_L2,4096,71,8.412867770122865
LAOPPE_L2,4096,72,8.714886237105421
LAOPPE_L2,4096,73,9.60242871831648
LAOPPE_L2,4096,74,10.767545975128531
LAOPPE_L2,4096,75,8.76181019491332
LAOPPE_L2,4096,76,10.423847226499273
LAOPPE_L2,4096,77,6.526172540441785
LAOPPE_L2,4096,78,9.425114897401087
LAOPPE_L2,4096,79,7.515369050103126
LAOPPE_L2,4096,80,6.688073692624714
LAOPPE_L2,4096,81,9.592735726383077
LAOPPE_L2,4096,82,7.092161052878936
LAOPPE_L2,4096,83,10.03432939717805
LAOPPE_L2,4096,84,7.841582102508027
LAOPPE_L2,4096,85,9.94410965113908
LAOPPE_L2,4096,86,9.255915682240616
LAOPPE_L2,4096,87,7.037156488667488
LAOPPE_L2,4096,88,10.062843829517401
LAOPPE_L2,4096,89,8.58166067922534
LAOPPE_L2,4096,90,8.851665646440155
LAOPPE_L2,4096,91,8.955120183399902
LAOPPE_L2,4096,92,9.4501968867629
LAOPPE_L2,4096,93,9.06406386523209
LAOPPE_L2,4096,94,11.07511034414859
LAOPPE_L2,4096,95,8.691469883602654
LAOPPE_L2,4096,96,8.392047463028394
LAOPPE_L2,4096,97,8.45097747439013
LAOPPE_L2,4096,98,8.569452541743303
LAOPPE_L2,4096,99,8.463731141234447
